Well_ID,Depth_m,Permeability_mD,API_Gravity,Init_Press_psi,CSS_Cycle,Steam_Temp_C,Steam_Quality_pct,Steam_Vol_bbl,Soak_Days,Prod_Temp_C,Oil_Viscosity_cP,VFD_SPM,Stroke_Len_in,PPRL_lbs,MPRL_lbs,Oil_Rate_bpd,Failure_Rod_Float,Failure_Pump_Unset
BGH-123,1125.9,1291.4,16.0,1163.9,5,295.2,78.0,12861.6,9,124.0,689.5,7.1,54,16464.2,4916.4,1379.4,0,0
BGH-132,1195.6,1378.8,16.6,1110.5,4,261.2,85.0,16174.7,7,80.8,2923.1,7.3,86,16433.5,4650.7,1509.3,0,0
BGH-148,1182.9,1701.0,15.5,1164.0,4,273.3,83.2,15974.2,12,137.3,469.9,5.1,74,14973.2,4683.2,914.3,0,0
BGH-128,1200.1,1889.4,16.4,1066.5,1,273.1,74.7,12068.6,12,160.4,255.3,7.1,100,16376.2,5171.9,1122.0,0,0
BGH-142,1204.4,1191.1,14.7,1116.5,4,307.4,75.8,14162.3,5,149.2,340.3,4.6,64,15624.4,4645.2,1227.6,0,0
BGH-121,1324.5,1291.8,14.0,1117.7,5,263.6,75.8,14471.2,8,45.5,12726.1,4.2,74,14929.3,4981.9,622.9,1,0
BGH-125,1183.1,1542.7,14.9,1165.7,1,288.4,81.0,11838.0,10,107.3,1159.2,3.3,100,15554.5,5036.7,581.6,0,0
BGH-127,1279.0,1183.9,15.3,1145.4,4,304.8,75.1,18570.0,13,54.7,8412.8,5.0,64,15604.5,5334.7,1384.4,1,0
BGH-149,1282.1,1547.9,15.8,1134.5,3,308.1,72.2,15340.7,6,73.9,3806.3,6.1,74,15540.4,4587.9,1603.3,0,0
BGH-120,1237.7,1608.0,16.5,1142.5,3,296.7,81.2,18186.3,11,178.1,166.9,7.4,100,14959.3,4974.0,2337.8,0,0
BGH-148,1188.2,1640.1,15.8,1039.5,4,271.0,76.9,19416.1,5,59.9,6725.6,5.3,100,16974.4,4987.9,1329.0,0,0
BGH-106,1131.9,1602.4,17.3,1091.4,3,307.6,71.2,15319.2,8,109.8,1069.4,6.3,74,14918.9,4999.3,1838.3,0,0
BGH-116,1223.9,1393.0,15.6,1049.8,5,302.0,81.9,15747.2,11,126.5,640.3,7.0,54,15269.1,4911.0,1580.0,0,0
BGH-119,1250.9,1463.7,15.6,1067.3,2,299.3,78.8,13424.4,7,138.3,457.0,5.4,86,14804.1,5207.8,1299.9,0,0
BGH-140,1287.4,1264.1,15.8,1091.3,5,254.7,77.3,17667.2,7,118.4,816.7,3.8,86,16208.9,4900.6,718.5,0,0
BGH-148,1152.5,1592.9,15.8,987.2,5,253.0,80.1,14904.4,8,41.4,15423.7,6.8,54,15476.9,4658.3,1003.8,1,0
BGH-119,1187.8,1820.7,15.8,1093.1,4,298.7,77.6,14153.3,12,85.7,2438.4,5.6,100,15409.7,4577.7,1128.0,0,0
BGH-121,1152.8,1592.4,14.5,1060.9,5,316.1,79.7,13464.7,7,112.5,981.3,6.4,64,15737.9,4865.1,1648.7,0,0
BGH-127,1168.3,1361.0,16.2,1047.2,4,304.2,83.0,15146.5,12,52.3,9350.9,6.0,54,14596.0,4769.4,1251.8,1,0
BGH-139,1233.2,1699.0,17.5,1104.8,1,308.2,79.2,16243.0,13,89.1,2156.3,3.3,100,14853.4,5123.2,849.9,0,0
BGH-148,1166.0,1973.1,14.8,1080.6,4,288.1,79.9,15407.3,12,44.6,13269.0,3.8,74,15046.6,4644.2,787.6,0,0
BGH-106,1158.8,1548.6,15.5,1117.1,4,271.3,79.2,15925.0,12,51.0,9908.4,4.3,74,16239.0,5301.7,639.2,1,0
BGH-100,1239.8,1610.9,14.4,1067.6,1,297.4,78.0,14568.7,13,95.6,1715.5,4.3,100,15347.0,4914.9,943.5,0,0
BGH-131,1222.5,1635.5,16.1,1091.2,2,299.8,72.6,16009.6,8,58.6,7108.0,6.8,74,15381.8,5091.3,1854.6,1,0
BGH-112,1217.5,1179.1,16.1,1222.9,1,297.3,75.0,15948.2,7,119.5,789.7,5.7,86,15982.3,5103.6,1739.2,0,0
BGH-129,1167.4,1417.8,14.3,1131.2,4,316.3,80.4,17429.7,12,136.5,480.5,3.4,54,15054.3,4747.8,1018.2,0,0
BGH-122,1264.7,1397.2,14.5,1057.7,3,275.7,76.4,16612.5,5,152.1,315.5,4.7,86,16169.4,4884.1,1078.9,0,0
BGH-118,1200.7,1667.0,13.8,1162.0,4,252.8,76.1,15309.2,5,68.0,4810.8,5.5,100,17222.2,5082.0,789.9,0,0
BGH-131,1319.0,1643.7,16.8,1177.4,1,313.6,81.4,15829.5,8,63.4,5807.6,4.1,54,15959.0,5091.7,1241.7,1,0
BGH-129,1208.1,1475.9,14.8,1129.9,4,261.2,70.1,12697.3,7,54.6,8449.7,3.2,74,16445.6,4975.6,464.0,1,0
BGH-128,1083.3,1385.2,15.4,1060.9,1,298.8,80.2,17555.7,6,129.1,593.5,4.7,54,15724.7,5023.8,1429.2,0,0
BGH-148,1081.1,1162.7,15.2,1151.6,5,311.1,77.3,14500.9,13,138.9,449.5,5.1,54,15584.0,4789.0,1282.4,0,0
BGH-144,1231.2,1496.9,16.3,1071.1,2,271.7,75.7,14750.6,9,44.4,13393.2,7.1,74,15764.1,4510.5,1447.2,1,0
BGH-128,1265.0,1309.1,16.0,1167.5,2,308.1,75.1,14043.2,7,171.1,196.6,7.1,64,16101.6,5171.0,1867.2,0,0
BGH-129,1160.8,1284.3,16.0,1088.0,1,273.2,72.6,13226.6,13,47.3,11714.2,5.3,74,15111.4,4724.6,747.9,1,0
BGH-115,1305.0,1685.3,14.9,1086.0,2,305.6,75.0,13364.9,12,115.8,884.9,5.1,86,16031.1,4676.5,1083.6,0,0
BGH-139,1283.1,1664.4,16.0,1126.2,3,254.9,75.9,12844.8,8,139.3,444.5,5.9,64,15539.0,5197.1,916.7,0,0
BGH-118,1210.5,1402.3,16.2,1170.5,3,295.9,76.6,14521.1,9,161.9,245.9,4.2,86,15719.6,4972.9,993.3,0,0
BGH-117,1227.0,1186.2,16.0,1218.4,2,297.4,80.1,16666.7,9,140.0,436.0,4.3,100,15504.0,4514.7,1143.0,0,0
BGH-100,1244.7,1334.8,14.5,1101.4,1,284.4,76.8,14954.6,12,152.2,314.6,3.0,86,15648.0,4701.8,706.5,0,0
BGH-113,1294.5,1698.7,14.6,1079.5,3,298.1,81.9,16326.9,11,87.5,2284.1,3.4,54,15734.0,4965.0,865.6,0,0
BGH-146,1234.1,1593.5,16.9,1059.0,2,314.6,79.6,15962.4,7,154.1,299.5,3.8,100,15450.2,4824.1,1160.5,0,0
BGH-149,1209.4,1405.6,17.1,1025.9,4,301.4,72.8,14103.1,10,51.2,9820.3,5.9,64,15586.1,4988.0,1590.0,1,0
BGH-101,1233.6,1511.8,15.4,1049.7,3,317.3,74.2,17476.4,10,165.3,226.2,4.0,86,15087.2,4879.3,1337.5,0,0
BGH-127,1226.9,1085.0,15.4,1111.8,5,281.4,71.2,16998.5,6,116.7,860.6,3.6,100,15422.8,4837.8,841.7,0,0
BGH-148,1246.2,1069.9,15.6,1152.7,3,287.0,84.2,16642.5,5,154.4,297.2,5.8,86,15143.8,4975.7,1592.0,0,0
BGH-149,1121.5,1895.4,16.0,1054.8,2,268.5,83.3,15831.7,11,103.3,1321.8,5.9,54,15138.4,4592.4,1166.6,0,0
BGH-129,1215.8,1601.3,14.3,1139.4,2,319.0,71.3,14320.5,7,130.1,576.5,3.3,54,14456.7,4667.1,904.2,0,0
BGH-137,1223.0,1500.3,15.7,1056.9,2,253.9,78.6,14316.0,9,113.7,944.9,6.5,64,16378.8,4951.4,914.1,0,1
BGH-103,1196.4,1420.6,14.7,1063.0,1,275.1,84.4,14940.2,12,142.4,408.3,5.7,74,15072.9,4907.1,1243.8,0,0
BGH-100,1239.2,1147.6,15.5,1046.5,1,270.8,81.2,17755.8,9,51.4,9733.0,4.8,74,15781.5,5159.1,1254.0,1,0
BGH-107,1296.1,1698.6,14.8,1166.6,4,277.1,77.4,17235.4,9,48.4,11141.0,7.4,54,15968.5,4583.2,1535.4,1,0
BGH-128,1206.9,1272.6,15.0,1180.3,4,314.2,73.6,12114.7,9,74.6,3703.9,3.0,100,14641.8,4969.6,680.6,0,0
BGH-138,1234.6,1640.8,15.6,1063.5,3,275.8,74.2,15519.3,11,62.3,6079.7,5.5,64,14835.5,4670.1,1077.7,1,0
BGH-102,1280.3,1526.4,15.0,1059.5,2,314.2,81.0,10025.6,6,162.0,245.3,3.7,86,15476.6,4938.7,709.7,0,0
BGH-131,1208.1,1489.6,14.6,1131.1,4,279.6,81.7,14117.3,5,70.7,4317.5,4.5,86,14880.4,5183.0,974.9,0,0
BGH-109,1155.6,1239.5,16.7,1186.4,2,309.8,77.9,13645.7,8,176.6,172.8,3.6,100,15418.0,5086.1,929.8,0,0
BGH-109,1230.8,1242.2,14.6,1180.7,3,286.5,71.8,16112.1,9,87.2,2309.0,6.0,74,15866.5,4759.6,1464.7,0,0
BGH-118,1089.9,1578.0,13.7,1080.7,1,271.8,84.0,12823.8,11,65.5,5325.8,4.8,54,14995.6,4907.6,825.5,0,0
BGH-145,1085.1,1515.8,16.0,1090.8,4,281.5,82.7,11943.3,5,150.6,328.0,7.4,54,15037.0,4811.3,1354.1,0,0
BGH-133,1216.7,1509.4,15.3,1038.4,5,279.7,72.1,14002.3,13,132.2,542.7,5.9,64,15631.2,4686.0,1008.7,0,0
BGH-132,1082.8,1557.2,15.5,1080.2,5,268.2,70.9,14984.3,8,109.7,1072.8,7.1,54,15722.3,4697.0,1294.8,0,0
BGH-122,1134.2,1112.7,15.6,1104.8,5,270.3,78.0,11522.2,10,117.8,831.9,4.1,74,15170.5,4734.9,547.2,0,0
BGH-127,1181.0,1703.0,16.5,1032.5,5,263.1,74.3,17275.6,5,140.7,427.7,4.4,74,14631.7,5067.0,772.7,0,0
BGH-131,1163.9,1428.8,17.0,1072.8,5,273.5,74.2,14597.4,13,72.0,4100.9,4.6,100,16185.6,4816.6,680.3,0,0
BGH-149,1192.6,1733.9,15.7,1111.1,5,293.7,71.3,15050.6,8,179.5,161.6,6.8,64,15689.3,4801.7,1418.2,0,0
BGH-106,1255.6,1098.3,14.6,1024.0,5,277.1,84.3,17205.2,9,176.5,173.2,4.0,64,15806.0,4802.3,794.7,0,0
BGH-128,1211.9,1613.8,15.6,1123.5,4,299.9,82.5,13534.3,12,131.0,561.7,7.3,54,15736.9,5237.0,1408.1,0,0
BGH-107,1158.0,1611.9,16.0,1151.0,5,319.1,71.7,17962.6,10,67.9,4830.2,3.2,86,15694.5,4662.8,1099.8,0,0
BGH-100,1267.7,1202.8,16.3,1128.5,5,276.4,83.1,15011.1,7,135.2,498.4,7.0,64,15601.4,4733.2,1512.6,0,0
BGH-102,1128.6,1372.1,15.6,1075.2,3,282.4,80.2,16584.0,12,50.1,10316.6,5.0,54,15378.0,4879.6,1145.8,1,0
BGH-123,1211.1,1288.1,15.1,1158.6,4,261.5,74.9,15887.9,10,44.3,13455.8,5.4,86,15393.7,4807.2,844.2,1,0
BGH-122,1123.0,1672.6,14.8,1169.4,3,277.5,83.1,16374.0,6,76.1,3495.0,7.5,54,15973.7,4981.5,1639.6,0,1
BGH-107,1212.6,1561.8,15.4,1115.9,2,300.9,79.0,15152.0,9,104.8,1257.9,6.9,100,15435.8,5384.3,1741.5,0,0
BGH-146,1184.1,1819.8,14.3,1107.5,5,265.2,82.7,14063.8,7,161.6,247.8,7.1,64,15719.8,4449.5,1089.3,0,0
BGH-136,1254.1,1540.6,15.8,1069.0,1,262.7,77.0,18877.5,8,141.8,415.0,5.6,54,14761.3,4649.2,1452.1,0,0
BGH-102,1236.0,1646.4,15.6,1079.7,5,276.3,77.5,14959.7,13,144.0,391.0,7.3,100,15866.9,4784.6,1110.2,0,0
BGH-132,1170.6,1734.4,15.6,1153.6,5,307.3,74.4,12804.7,7,99.6,1496.2,6.1,54,15704.5,4983.7,1419.3,0,0
BGH-127,1161.1,1610.9,16.1,1192.5,3,293.7,75.8,17937.6,9,88.4,2211.1,6.7,74,15631.1,4629.9,1730.1,0,0
BGH-146,1184.2,1423.2,16.7,1079.3,2,317.0,78.5,14378.5,12,91.9,1952.0,6.2,54,15768.6,4958.9,1705.6,0,0
BGH-107,1293.8,1385.9,15.4,1091.4,3,313.3,84.2,11553.6,13,178.3,166.1,6.5,74,15051.1,4742.6,1286.7,0,1
BGH-133,1281.0,1484.1,15.6,1067.6,4,260.6,79.0,13351.5,11,45.6,12667.3,5.9,64,15657.6,4904.0,740.4,1,0
BGH-134,1151.6,1659.3,15.2,1078.5,2,253.0,72.2,11083.8,8,161.4,249.0,6.3,54,16103.8,4819.3,723.9,0,0
BGH-131,1240.0,1346.8,15.9,1037.1,2,277.9,70.1,13443.5,13,121.0,754.5,5.0,100,15558.0,4956.3,882.9,0,0
BGH-123,1113.4,1630.4,15.5,1121.5,2,286.5,82.8,18516.2,6,101.4,1408.2,6.2,64,14149.2,4976.7,1645.5,0,0
BGH-113,1177.6,1564.5,16.4,1036.6,3,286.1,75.5,15917.9,6,141.5,418.4,4.2,64,15140.1,5046.8,996.8,0,0
BGH-131,1153.6,1249.3,16.4,1072.6,5,259.4,74.7,14990.5,8,108.1,1129.5,5.9,74,15302.8,4532.0,921.3,0,0
BGH-145,1253.5,1620.7,15.8,1096.9,5,258.7,82.0,13845.1,6,162.3,243.5,5.4,64,15740.9,4875.8,736.8,0,0
BGH-142,1135.5,1528.4,15.4,1034.3,5,253.3,84.2,14723.9,7,166.1,221.8,7.0,54,14577.6,4974.4,963.8,0,0
BGH-115,1221.5,1389.9,15.3,1061.3,5,309.6,81.2,17229.5,9,99.0,1526.9,6.0,54,15571.9,4986.0,1977.9,0,0
BGH-103,1200.0,1525.5,15.9,1043.7,5,316.3,72.6,11344.6,7,78.8,3152.2,5.7,74,15814.5,4751.6,1145.2,0,0
BGH-136,1191.2,1397.7,15.9,1155.0,4,258.1,75.9,20878.9,5,122.9,712.6,4.4,54,15287.3,4878.4,1018.1,0,0
BGH-120,1283.6,1549.5,15.3,1171.2,1,264.9,81.4,13234.7,7,167.7,213.3,6.9,74,15627.8,4824.5,1234.0,0,0
BGH-113,1288.0,1466.4,15.7,1060.5,2,256.3,83.6,14501.0,10,69.5,4529.2,3.2,86,15092.4,4893.3,494.4,0,0
BGH-130,1192.8,1194.0,14.9,1238.2,1,311.4,85.0,14680.4,7,127.2,627.3,7.0,74,16340.8,4838.2,1966.1,0,0
BGH-147,1182.7,1472.4,15.9,1053.3,4,317.1,77.7,14627.9,13,128.4,605.7,5.9,100,16135.3,4867.0,1616.2,0,0
BGH-117,1124.7,1411.5,14.9,1078.8,5,268.3,82.3,13656.4,7,142.6,406.1,3.9,100,16152.2,4998.7,539.6,0,0
BGH-106,1199.8,1627.1,16.1,1124.6,4,271.3,70.7,16749.6,7,58.4,7169.0,7.1,54,16742.8,4518.9,1594.8,1,1
BGH-109,1297.7,1676.0,15.2,1129.4,4,275.4,74.3,17281.8,7,140.2,433.6,4.5,86,16199.3,4793.0,961.3,0,0
BGH-106,1193.6,1398.2,16.8,1084.0,1,285.2,75.6,16910.6,9,167.3,215.4,3.8,100,15183.4,4751.0,817.6,0,0
BGH-132,1236.4,1342.1,15.5,1154.7,2,297.8,84.6,15178.2,11,65.2,5391.7,4.4,100,15405.7,5085.2,1255.3,0,0
BGH-122,1130.1,1164.0,15.7,1159.9,3,285.3,70.1,13821.3,9,73.3,3896.6,7.3,100,16028.8,4786.8,1467.2,0,0
BGH-120,1178.3,1337.2,14.4,1099.6,3,316.6,74.6,14628.9,13,176.0,175.2,6.4,54,15661.8,4808.5,1791.3,0,0
BGH-118,1223.1,1435.3,16.6,1092.5,2,257.0,84.0,14827.1,10,65.3,5369.7,7.1,64,15178.3,4752.0,1238.5,1,0
BGH-147,1205.3,1232.1,15.5,1069.5,5,305.9,74.6,13039.1,5,159.6,260.5,4.3,64,15712.5,4818.2,961.7,0,0
BGH-118,1241.2,1678.6,16.9,1048.0,4,273.4,73.4,15356.3,13,108.9,1100.7,3.4,64,15720.1,5164.4,579.7,0,0
BGH-135,1169.9,1552.4,15.5,1060.0,5,276.4,81.0,18599.1,7,74.6,3703.9,5.5,54,15926.1,4848.3,1329.1,0,0
BGH-128,1112.5,1475.9,15.3,1127.2,4,299.6,81.2,14660.5,12,161.9,245.9,5.2,64,15700.7,5060.7,1105.4,0,0
BGH-117,1256.1,1496.7,15.1,1100.0,3,315.1,77.1,15999.8,7,102.3,1366.5,6.2,74,15480.5,4840.2,1897.9,0,0
BGH-101,1153.2,1561.2,16.0,1087.8,2,300.1,84.2,13686.2,12,112.1,993.8,5.4,54,15772.3,5189.2,1315.8,0,0
BGH-100,1225.3,1626.6,15.9,1071.4,1,304.3,73.0,16771.5,8,90.3,2065.9,4.8,54,14370.6,5151.4,1507.6,0,0
BGH-146,1222.5,1661.8,14.4,1072.5,1,302.6,83.7,13684.4,5,123.0,710.4,3.0,86,15490.8,4941.5,785.5,0,0
BGH-104,1116.8,1438.2,15.0,1097.7,2,272.5,81.3,14173.6,10,62.9,5929.5,5.1,100,16074.9,5016.0,985.3,0,0
BGH-119,1252.5,1471.6,16.1,1093.8,3,303.0,75.5,16034.8,11,94.8,1763.7,3.5,86,16163.5,4981.7,949.6,0,0
BGH-110,1171.7,1534.6,15.0,1099.9,4,304.9,82.1,13018.5,12,175.7,176.4,7.1,64,15967.1,4857.6,1426.4,0,0
BGH-141,1202.8,1463.4,14.8,1077.8,1,287.3,72.0,15865.0,10,76.1,3495.0,7.1,54,15375.3,4773.2,1439.8,0,1
BGH-101,1182.1,1674.5,15.7,1066.5,3,287.6,72.0,17102.2,5,131.9,547.4,6.6,54,15352.5,4888.7,1838.3,0,0
BGH-102,1281.1,1745.5,15.6,1100.4,2,303.2,83.9,15325.8,9,85.5,2456.2,3.7,64,15539.4,4941.3,1065.9,0,0
BGH-122,1267.2,1568.8,15.1,1132.5,5,307.2,71.4,16737.4,13,148.3,348.5,3.7,100,15595.6,4778.9,905.8,0,0
BGH-111,1109.4,1318.4,16.9,1074.6,3,273.6,70.1,12416.7,7,58.3,7199.7,5.5,86,15084.3,4955.4,929.6,1,0
BGH-119,1312.9,1601.7,15.4,980.6,3,306.1,75.8,15896.4,9,175.8,176.0,6.3,100,15588.4,4661.6,1839.8,0,0
BGH-104,1166.1,1576.7,14.5,1031.6,5,307.0,71.6,14087.7,10,103.5,1313.1,7.1,64,15527.4,4913.9,1720.6,0,0
BGH-136,1305.1,1301.6,14.2,1153.7,3,266.4,82.9,15770.6,9,73.0,3942.7,7.0,86,15731.8,4659.9,1325.3,0,0
BGH-137,1187.2,1576.5,16.3,1149.7,1,300.2,83.8,18163.5,8,50.3,10224.3,3.7,86,15371.3,5207.9,1138.4,1,0
BGH-129,1183.0,1391.2,14.6,1132.3,1,263.1,77.2,9030.2,6,63.8,5712.1,7.5,100,15815.8,4990.7,968.0,0,0
BGH-108,1187.6,1649.2,15.5,1125.6,1,256.5,76.4,13758.6,9,112.8,972.1,3.7,100,16273.7,4962.3,575.9,0,0
BGH-133,1180.0,1600.1,14.8,1150.9,3,290.2,78.1,10418.2,5,87.2,2309.0,6.8,54,14649.4,4994.7,1132.9,0,0
BGH-143,1326.2,1544.6,15.4,1082.8,3,313.6,73.4,12537.9,5,156.0,285.3,5.6,54,15432.0,5029.7,1304.3,0,0
BGH-134,1196.2,1507.7,15.8,1106.9,3,252.5,74.5,14049.5,12,100.3,1461.2,6.1,100,15935.8,4945.3,839.1,0,0
BGH-121,1184.9,1073.3,14.4,1061.4,2,307.9,71.5,16719.9,8,74.8,3675.2,5.7,64,14532.1,4591.9,1823.4,0,0
BGH-143,1203.9,1257.1,15.1,1091.2,5,285.5,76.7,16615.6,5,126.4,642.2,6.9,100,16055.4,4747.1,1686.8,0,0
BGH-123,1151.6,1473.8,15.0,1194.8,3,310.3,79.2,16557.8,6,138.9,449.5,5.9,54,15888.0,4781.7,1864.3,0,0
BGH-116,1279.9,1803.9,14.7,1058.7,5,309.0,84.0,16120.4,9,63.4,5807.6,6.8,86,14798.3,4737.2,1898.7,0,0
BGH-109,1126.4,1612.9,15.2,1041.7,4,311.3,81.1,12317.9,11,63.5,5783.5,3.7,64,15715.6,5259.9,792.6,0,0
BGH-129,1169.3,1862.8,15.0,1090.3,1,303.8,80.8,16604.1,9,45.1,12964.2,6.9,54,15149.5,4878.1,2056.9,1,1
BGH-145,1246.8,1516.6,16.2,1080.0,2,309.0,74.6,13644.4,10,143.1,400.6,7.5,64,15769.9,5082.9,1957.9,0,1
BGH-122,1202.1,1493.8,14.9,1113.3,5,262.3,83.3,15895.8,11,132.9,532.0,6.0,64,15992.3,4795.6,972.9,0,0
BGH-131,1227.5,1785.0,15.9,1139.6,1,271.3,84.2,13163.9,7,106.4,1193.6,7.4,86,15999.6,4683.1,1230.0,0,0
BGH-116,1276.7,1468.2,15.8,1081.3,2,267.0,84.0,14639.1,9,158.2,269.8,4.0,54,14467.3,4903.8,659.4,0,0
BGH-149,1250.2,1302.7,14.3,1205.3,1,302.0,70.6,14864.6,12,152.8,309.8,6.7,100,14707.1,4811.0,1831.9,0,1
BGH-116,1206.9,1563.4,15.1,1161.5,3,260.8,79.1,15691.0,10,121.9,734.3,3.8,64,15619.1,5153.3,666.2,0,0
BGH-113,1304.5,1724.5,15.4,1061.8,3,262.8,79.6,13321.3,6,161.6,247.8,5.3,64,15931.5,4542.8,842.2,0,0
BGH-108,1168.6,1334.8,15.7,1096.0,1,311.5,74.4,16323.1,13,68.8,4658.2,6.0,86,15046.0,5064.9,1736.5,1,0
BGH-139,1195.0,1617.8,15.3,1126.4,2,299.4,84.9,12373.7,6,55.7,8053.9,6.0,54,16156.8,4921.5,1420.5,1,0
BGH-101,1198.5,1481.4,16.3,1058.6,1,311.3,74.4,18401.1,10,77.8,3274.4,6.0,64,15170.7,4872.7,2028.3,0,0
BGH-144,1194.9,1590.3,15.6,996.8,4,259.8,73.2,13496.8,6,48.0,11345.6,4.4,64,15408.1,4859.4,675.1,1,0
BGH-124,1146.5,1562.7,15.9,1196.5,2,277.9,77.3,11084.9,11,114.4,924.4,7.4,74,15712.9,4920.6,1146.7,0,0
BGH-138,1120.8,1417.1,15.0,1044.6,2,269.8,74.8,14855.8,5,171.1,196.6,3.0,74,15462.9,4906.3,586.2,0,0
BGH-108,1220.9,1478.8,15.9,1142.6,1,250.7,83.9,14176.3,8,45.5,12726.1,5.8,64,15672.4,5047.6,989.8,1,0
BGH-121,1168.3,1429.4,17.0,1135.0,5,269.9,76.6,13163.9,12,57.1,7580.4,6.9,86,15942.6,4423.4,859.3,1,0
BGH-142,1295.4,1523.7,15.9,1059.2,1,276.6,76.2,17691.4,13,103.3,1321.8,7.0,100,15764.3,4730.9,1597.2,0,0
BGH-145,1196.4,1330.8,16.4,1198.0,5,256.5,79.4,16509.8,7,170.7,198.5,6.2,74,15997.2,4653.0,1079.8,0,0
BGH-103,1187.4,1378.6,15.3,1103.2,2,289.7,71.2,15924.1,13,84.3,2566.7,5.6,74,15809.0,4570.1,1088.8,0,0
BGH-125,1254.7,1417.2,16.2,1106.9,3,276.8,81.4,13089.2,12,111.0,1029.1,5.1,54,15793.0,4916.7,781.7,0,0
BGH-128,1220.1,1578.3,16.3,1023.1,3,253.3,81.5,13940.0,8,45.8,12550.7,5.0,100,15676.2,5148.5,770.2,1,0
BGH-144,1191.2,1216.9,15.7,994.4,1,299.3,77.1,13777.9,5,60.8,6474.6,4.9,74,15746.5,5001.1,1230.5,1,0
BGH-133,1168.0,1478.6,15.4,1087.9,5,301.0,84.3,11346.2,9,178.1,166.9,6.1,100,15663.8,4814.5,1089.9,0,0
BGH-122,1382.9,1358.4,14.3,1164.9,1,308.4,78.7,15542.8,11,175.1,178.9,6.3,100,15670.8,5055.2,1758.0,0,0
BGH-136,1218.1,1417.7,15.5,1006.9,4,284.0,80.4,15689.0,9,40.7,15946.4,5.3,54,15731.0,4998.7,1241.7,1,0
BGH-110,1254.2,1368.0,16.0,1107.3,1,317.8,83.9,15244.3,9,173.3,186.6,6.3,64,15807.2,4715.8,1837.5,0,0
BGH-105,1148.9,1538.9,14.9,1104.1,1,314.0,80.0,15455.0,9,129.5,586.6,5.4,64,15836.7,4793.2,1596.8,0,0
BGH-117,1171.1,1468.6,14.5,1162.1,1,288.6,76.5,12734.4,7,161.5,248.4,3.4,74,15285.6,5301.9,681.8,0,0
BGH-120,1305.6,1642.3,15.6,1150.8,1,281.1,70.4,13211.1,10,103.7,1304.4,6.8,54,15936.7,5128.4,1378.5,0,0
BGH-141,1269.8,1580.3,15.7,1107.0,5,250.2,80.9,14367.2,8,112.2,990.7,6.9,74,16651.7,4867.4,956.6,0,0
BGH-135,1222.9,1192.6,14.4,1095.3,5,299.8,84.5,17768.8,6,108.4,1118.6,4.2,74,14891.5,5106.0,1350.3,0,0
BGH-140,1180.9,1308.0,15.5,1064.0,5,289.5,77.1,17325.1,8,133.4,524.5,6.5,64,15619.8,5109.1,1718.4,0,0
BGH-137,1188.3,1465.4,15.7,1042.7,4,315.6,75.1,16034.0,10,59.6,6811.7,5.3,54,15369.8,5142.2,1257.7,0,0
BGH-133,1166.2,1491.4,16.6,1068.7,4,291.6,77.8,19029.8,10,44.2,13518.7,3.6,100,15971.3,5112.2,1088.0,1,0
BGH-116,1142.2,1325.6,15.1,1044.7,1,319.5,80.9,16019.5,13,83.1,2682.9,4.8,64,14750.6,4773.4,1471.2,0,0
BGH-136,1246.2,1760.8,17.2,1094.7,5,309.8,70.0,16271.9,12,138.7,452.0,3.3,74,14969.8,4979.9,896.9,0,0
BGH-124,1226.9,1672.9,15.5,1098.3,4,316.8,83.3,17959.6,9,68.3,4752.9,6.5,74,16216.4,5070.0,1953.2,1,0
BGH-137,1236.8,1171.1,14.5,1086.3,3,272.9,83.3,16391.3,7,134.3,511.2,3.9,86,15534.9,4948.7,822.0,0,0
BGH-111,1183.2,1569.1,15.2,1105.5,1,260.5,78.1,18297.2,8,175.8,176.0,3.7,54,15676.4,4889.0,825.3,0,0
BGH-122,1212.8,1490.8,14.6,1077.0,2,305.8,71.8,15057.0,9,53.1,9025.5,3.9,100,15239.6,4838.4,980.9,1,0
BGH-141,1178.4,1748.8,15.4,1142.1,5,305.0,80.1,13719.3,5,134.2,512.7,4.0,100,15507.9,4647.9,1049.9,0,0
BGH-121,1163.6,1186.0,15.9,1111.4,1,264.8,72.1,14809.2,13,102.1,1375.6,6.0,74,15707.0,4724.1,1066.7,0,0
BGH-120,1283.4,1912.0,15.7,1075.8,1,303.5,77.6,15475.4,8,161.5,248.4,5.9,86,14942.6,4658.5,1664.1,0,0
BGH-126,1206.1,1331.4,14.6,1041.7,2,290.7,71.4,13190.5,12,64.8,5481.1,3.6,86,16043.2,4991.1,799.0,0,0
BGH-130,1225.4,1575.7,14.5,1095.9,3,257.7,78.8,13575.3,9,137.0,473.9,6.3,54,15873.0,4720.6,951.0,0,0
BGH-105,1241.8,1378.7,15.8,1157.1,4,285.1,74.8,14154.2,9,157.3,276.0,4.6,74,15563.3,4908.2,1010.5,0,0
BGH-126,1206.7,1424.8,16.0,1129.5,4,315.2,82.5,12803.3,6,172.2,191.6,5.1,74,15264.7,4968.3,1242.2,0,0
BGH-139,1212.0,1162.1,15.1,1137.9,2,285.5,82.0,13823.8,12,135.7,491.4,3.6,74,16138.2,4987.0,721.6,0,0
BGH-133,1145.7,1739.4,13.5,1136.2,2,305.2,85.0,16469.8,11,109.6,1076.3,6.2,54,15771.3,4804.4,1951.2,0,0
BGH-111,1155.2,1446.1,14.6,1160.8,4,252.0,73.9,16588.1,6,126.5,640.3,4.7,100,15487.2,4803.6,903.1,0,0
